"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"15:17:18,0449647","AdwereCleaner.exe","3984","CreateFileMapping","C:\Windows\Globalization\Sorting\SortDefault.nls","SUCCESS","SyncType: SyncTypeOther"
"15:17:18,0450101","AdwereCleaner.exe","3984","CloseFile","C:\Windows\Globalization\Sorting\SortDefault.nls","SUCCESS",""
"15:17:18,0471565","AdwereCleaner.exe","3984","CreateFile","C:\Windows\SysWOW64\shell32.dll","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:17:18,0472805","AdwereCleaner.exe","3984","QueryBasicInformationFile","C:\Windows\SysWOW64\shell32.dll","SUCCESS","CreationTime: 21/11/2010 05:24:02, LastAccessTime: 21/11/2010 05:24:02, LastWriteTime: 21/11/2010 05:24:02, ChangeTime: 17/01/2024 12:14:15, FileAttributes: A"
"15:17:18,0477104","AdwereCleaner.exe","3984","CloseFile","C:\Windows\SysWOW64\shell32.dll","SUCCESS",""
"15:17:18,0482545","AdwereCleaner.exe","3984","CreateFile","C:\Users\user\Desktop\malware1\S10L2\AdwereCleaner.exe.Local","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"15:17:18,0486762","AdwereCleaner.exe","3984","CreateFile","C:\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:17:18,0486973","AdwereCleaner.exe","3984","QueryBasicInformationFile","C:\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2","SUCCESS","CreationTime: 21/11/2010 05:23:58, LastAccessTime: 21/11/2010 05:23:58, LastWriteTime: 21/11/2010 05:23:58, ChangeTime: 17/01/2024 12:15:08, FileAttributes: D"
"15:17:18,0487086","AdwereCleaner.exe","3984","CloseFile","C:\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2","SUCCESS",""
"15:17:18,0488850","AdwereCleaner.exe","3984","CreateFile","C:\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2","SUCCESS","Desired Access: Execute/Traverse, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"15:17:18,0491272","AdwereCleaner.exe","3984","CreateFile","C:\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2\comctl32.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:17:18,0491481","AdwereCleaner.exe","3984","QueryBasicInformationFile","C:\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2\comctl32.dll","SUCCESS","CreationTime: 21/11/2010 05:23:55, LastAccessTime: 21/11/2010 05:23:55, LastWriteTime: 21/11/2010 05:23:55, ChangeTime: 17/01/2024 12:14:28, FileAttributes: A"
"15:17:18,0491573","AdwereCleaner.exe","3984","CloseFile","C:\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2\comctl32.dll","SUCCESS",""
"15:17:18,0492606","AdwereCleaner.exe","3984","CreateFile","C:\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2\comctl32.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:17:18,0492850","AdwereCleaner.exe","3984","CreateFileMapping","C:\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2\comctl32.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: "
"15:17:18,0493327","AdwereCleaner.exe","3984","CreateFileMapping","C:\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2\comctl32.dll","SUCCESS","SyncType: SyncTypeOther"
"15:17:18,0494280","AdwereCleaner.exe","3984","CloseFile","C:\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2\comctl32.dll","SUCCESS",""
"15:17:18,0500197","AdwereCleaner.exe","3984","CreateFile","C:\Windows\WindowsShell.Manifest","SUCCESS","Desired Access: Generic Read/Execute, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:17:18,0500463","AdwereCleaner.exe","3984","CreateFileMapping","C:\Windows\WindowsShell.Manifest","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: "
"15:17:18,0500555","AdwereCleaner.exe","3984","QueryStandardInformationFile","C:\Windows\WindowsShell.Manifest","SUCCESS","AllocationSize: 4.096, EndOfFile: 749, NumberOfLinks: 1, DeletePending: False, Directory: False"
"15:17:18,0500738","AdwereCleaner.exe","3984","CreateFileMapping","C:\Windows\WindowsShell.Manifest","SUCCESS","SyncType: SyncTypeOther"
"15:17:18,0501388","AdwereCleaner.exe","3984","QueryStandardInformationFile","C:\Windows\WindowsShell.Manifest","SUCCESS","AllocationSize: 4.096, EndOfFile: 749, NumberOfLinks: 1, DeletePending: False, Directory: False"
"15:17:18,0501535","AdwereCleaner.exe","3984","QueryBasicInformationFile","C:\Windows\WindowsShell.Manifest","SUCCESS","CreationTime: 14/07/2009 06:54:24, LastAccessTime: 14/07/2009 06:54:24, LastWriteTime: 14/07/2009 06:54:24, ChangeTime: 17/01/2024 12:13:39, FileAttributes: RHA"
"15:17:18,0502685","AdwereCleaner.exe","3984","CloseFile","C:\Windows\WindowsShell.Manifest","SUCCESS",""
"15:17:18,0529331","AdwereCleaner.exe","3984","CreateFile","C:\","SUCCESS","Desired Access: Read Data/List Directory, Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:17:18,0529600","AdwereCleaner.exe","3984","FileSystemControl","C:\","INVALID DEVICE REQUEST","Control: FSCTL_LMR_QUERY_DEBUG_INFO"
"15:17:18,0529753","AdwereCleaner.exe","3984","QueryDirectory","C:\Users","SUCCESS","Filter: Users, 1: Users"
"15:17:18,0530008","AdwereCleaner.exe","3984","CloseFile","C:\","SUCCESS",""
"15:17:18,0551608","AdwereCleaner.exe","3984","CreateFile","C:\Windows\SysWOW64\propsys.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:17:18,0552308","AdwereCleaner.exe","3984","QueryBasicInformationFile","C:\Windows\SysWOW64\propsys.dll","SUCCESS","CreationTime: 21/11/2010 05:24:08, LastAccessTime: 21/11/2010 05:24:08, LastWriteTime: 21/11/2010 05:24:08, ChangeTime: 17/01/2024 12:14:15, FileAttributes: A"
"15:17:18,0552392","AdwereCleaner.exe","3984","CloseFile","C:\Windows\SysWOW64\propsys.dll","SUCCESS",""
"15:17:18,0553196","AdwereCleaner.exe","3984","CreateFile","C:\Windows\SysWOW64\propsys.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:17:18,0553922","AdwereCleaner.exe","3984","CreateFileMapping","C:\Windows\SysWOW64\propsys.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: "
"15:17:18,0554292","AdwereCleaner.exe","3984","CreateFileMapping","C:\Windows\SysWOW64\propsys.dll","SUCCESS","SyncType: SyncTypeOther"
"15:17:18,0555242","AdwereCleaner.exe","3984","CloseFile","C:\Windows\SysWOW64\propsys.dll","SUCCESS",""
"15:17:18,0557826","AdwereCleaner.exe","3984","CreateFile","C:\Users\user\AppData\Local\Microsoft\Windows\Caches","NAME COLLISION","Desired Access: Read Data/List Directory, Synchronize, Disposition: Create, Options: Directory, Synchronous IO Non-Alert, Open Reparse Point, Attributes: N, ShareMode: Read, Write, AllocationSize: 0"
"15:17:18,0559554","AdwereCleaner.exe","3984","CreateFile","C:\Users\user\AppData\Local\Microsoft\Windows\Caches\cversions.1.db","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"15:17:18,0561958","AdwereCleaner.exe","3984","CreateFile","C:\Users\user\Desktop\malware1\S10L2\ntmarta.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"15:17:18,0563336","AdwereCleaner.exe","3984","CreateFile","C:\Windows\SysWOW64\ntmarta.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:17:18,0564013","AdwereCleaner.exe","3984","QueryBasicInformationFile","C:\Windows\SysWOW64\ntmarta.dll","SUCCESS","CreationTime: 14/07/2009 01:34:20, LastAccessTime: 14/07/2009 01:34:20, LastWriteTime: 14/07/2009 03:16:11, ChangeTime: 17/01/2024 12:14:14, FileAttributes: A"
"15:17:18,0564094","AdwereCleaner.exe","3984","CloseFile","C:\Windows\SysWOW64\ntmarta.dll","SUCCESS",""
"15:17:18,0564889","AdwereCleaner.exe","3984","CreateFile","C:\Windows\SysWOW64\ntmarta.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:17:18,0565593","AdwereCleaner.exe","3984","CreateFileMapping","C:\Windows\SysWOW64\ntmarta.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: "
"15:17:18,0565928","AdwereCleaner.exe","3984","CreateFileMapping","C:\Windows\SysWOW64\ntmarta.dll","SUCCESS","SyncType: SyncTypeOther"
"15:17:18,0566816","AdwereCleaner.exe","3984","CloseFile","C:\Windows\SysWOW64\ntmarta.dll","SUCCESS",""
"15:17:18,0571479","AdwereCleaner.exe","3984","CreateFileMapping","C:\Users\user\AppData\Local\Microsoft\Windows\Caches\cversions.1.db","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: "
"15:17:18,0571555","AdwereCleaner.exe","3984","QueryStandardInformationFile","C:\Users\user\AppData\Local\Microsoft\Windows\Caches\cversions.1.db","SUCCESS","AllocationSize: 16.384, EndOfFile: 16.384, NumberOfLinks: 1, DeletePending: False, Directory: False"
"15:17:18,0571709","AdwereCleaner.exe","3984","CreateFileMapping","C:\Users\user\AppData\Local\Microsoft\Windows\Caches\cversions.1.db","SUCCESS","SyncType: SyncTypeOther"
"15:17:18,0571988","AdwereCleaner.exe","3984","CloseFile","C:\Users\user\AppData\Local\Microsoft\Windows\Caches\cversions.1.db","SUCCESS",""
"15:17:18,0573759","AdwereCleaner.exe","3984","CreateFile","C:\Users\user\AppData\Local\Microsoft\Windows\Caches\{AFBF9F1A-8EE8-4C77-AF34-C647E37CA0D9}.1.ver0x0000000000000008.db","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"15:17:18,0574131","AdwereCleaner.exe","3984","CreateFileMapping","C:\Users\user\AppData\Local\Microsoft\Windows\Caches\{AFBF9F1A-8EE8-4C77-AF34-C647E37CA0D9}.1.ver0x0000000000000008.db","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: "
"15:17:18,0574201","AdwereCleaner.exe","3984","QueryStandardInformationFile","C:\Users\user\AppData\Local\Microsoft\Windows\Caches\{AFBF9F1A-8EE8-4C77-AF34-C647E37CA0D9}.1.ver0x0000000000000008.db","SUCCESS","AllocationSize: 106.496, EndOfFile: 106.264, NumberOfLinks: 1, DeletePending: False, Directory: False"
"15:17:18,0574382","AdwereCleaner.exe","3984","CreateFileMapping","C:\Users\user\AppData\Local\Microsoft\Windows\Caches\{AFBF9F1A-8EE8-4C77-AF34-C647E37CA0D9}.1.ver0x0000000000000008.db","SUCCESS","SyncType: SyncTypeOther"
"15:17:18,0575017","AdwereCleaner.exe","3984","CloseFile","C:\Users\user\AppData\Local\Microsoft\Windows\Caches\{AFBF9F1A-8EE8-4C77-AF34-C647E37CA0D9}.1.ver0x0000000000000008.db","SUCCESS",""
"15:17:18,0632869","AdwereCleaner.exe","3984","CreateFile","C:\Users\desktop.ini","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Sequential Access, Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:17:18,0633122","AdwereCleaner.exe","3984","QueryStandardInformationFile","C:\Users\desktop.ini","SUCCESS","AllocationSize: 176, EndOfFile: 174, NumberOfLinks: 1, DeletePending: False, Directory: False"
"15:17:18,0633257","AdwereCleaner.exe","3984","ReadFile","C:\Users\desktop.ini","SUCCESS","Offset: 0, Length: 174, Priority: Normal"
"15:17:18,0633492","AdwereCleaner.exe","3984","QueryBasicInformationFile","C:\Users\desktop.ini","SUCCESS","CreationTime: 14/07/2009 06:54:24, LastAccessTime: 14/07/2009 06:54:24, LastWriteTime: 14/07/2009 06:54:24, ChangeTime: 17/01/2024 12:13:38, FileAttributes: HSA"
"15:17:18,0633605","AdwereCleaner.exe","3984","CloseFile","C:\Users\desktop.ini","SUCCESS",""
"15:17:18,0664437","AdwereCleaner.exe","3984","CreateFile","C:\Users","SUCCESS","Desired Access: Read Data/List Directory, Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:17:18,0664697","AdwereCleaner.exe","3984","FileSystemControl","C:\Users","INVALID DEVICE REQUEST","Control: FSCTL_LMR_QUERY_DEBUG_INFO"
"15:17:18,0664855","AdwereCleaner.exe","3984","QueryDirectory","C:\Users\user","SUCCESS","Filter: user, 1: user"
"15:17:18,0665067","AdwereCleaner.exe","3984","CloseFile","C:\Users","SUCCESS",""
"15:17:18,0666322","AdwereCleaner.exe","3984","CreateFile","C:\Users\user","SUCCESS","Desired Access: Read Data/List Directory, Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:17:18,0666525","AdwereCleaner.exe","3984","FileSystemControl","C:\Users\user","INVALID DEVICE REQUEST","Control: FSCTL_LMR_QUERY_DEBUG_INFO"
"15:17:18,0666656","AdwereCleaner.exe","3984","QueryDirectory","C:\Users\user\Desktop","SUCCESS","Filter: Desktop, 1: Desktop"
"15:17:18,0666832","AdwereCleaner.exe","3984","CloseFile","C:\Users\user","SUCCESS",""
"15:17:18,0668416","AdwereCleaner.exe","3984","CreateFile","C:\Users\user\Desktop\desktop.ini","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:17:18,0668570","AdwereCleaner.exe","3984","QueryNetworkOpenInformationFile","C:\Users\user\Desktop\desktop.ini","SUCCESS","CreationTime: 17/01/2024 12:39:42, LastAccessTime: 17/01/2024 12:39:42, LastWriteTime: 17/01/2024 12:39:43, ChangeTime: 17/01/2024 12:39:43, AllocationSize: 01/01/1601 02:00:00, EndOfFile: 01/01/1601 02:00:00, FileAttributes: HSA"
"15:17:18,0668651","AdwereCleaner.exe","3984","CloseFile","C:\Users\user\Desktop\desktop.ini","SUCCESS",""
"15:17:18,0669692","AdwereCleaner.exe","3984","CreateFile","C:\Users\user\Desktop\desktop.ini","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:17:18,0669903","AdwereCleaner.exe","3984","LockFile","C:\Users\user\Desktop\desktop.ini","SUCCESS","Exclusive: False, Offset: 0, Length: 4.294.967.295, Fail Immediately: False"
"15:17:18,0670017","AdwereCleaner.exe","3984","QueryStandardInformationFile","C:\Users\user\Desktop\desktop.ini","SUCCESS","AllocationSize: 288, EndOfFile: 282, NumberOfLinks: 1, DeletePending: False, Directory: False"
"15:17:18,0670196","AdwereCleaner.exe","3984","ReadFile","C:\Users\user\Desktop\desktop.ini","SUCCESS","Offset: 0, Length: 282, Priority: Normal"
"15:17:18,0670480","AdwereCleaner.exe","3984","UnlockFileSingle","C:\Users\user\Desktop\desktop.ini","SUCCESS","Offset: 0, Length: 4.294.967.295"
"15:17:18,0670588","AdwereCleaner.exe","3984","CloseFile","C:\Users\user\Desktop\desktop.ini","SUCCESS",""
"15:17:18,0671599","AdwereCleaner.exe","3984","CreateFile","C:\Users\user\Desktop\desktop.ini","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:17:18,0671764","AdwereCleaner.exe","3984","LockFile","C:\Users\user\Desktop\desktop.ini","SUCCESS","Exclusive: False, Offset: 0, Length: 4.294.967.295, Fail Immediately: False"
"15:17:18,0671859","AdwereCleaner.exe","3984","QueryStandardInformationFile","C:\Users\user\Desktop\desktop.ini","SUCCESS","AllocationSize: 288, EndOfFile: 282, NumberOfLinks: 1, DeletePending: False, Directory: False"
"15:17:18,0672008","AdwereCleaner.exe","3984","ReadFile","C:\Users\user\Desktop\desktop.ini","SUCCESS","Offset: 0, Length: 282, Priority: Normal"
"15:17:18,0672191","AdwereCleaner.exe","3984","UnlockFileSingle","C:\Users\user\Desktop\desktop.ini","SUCCESS","Offset: 0, Length: 4.294.967.295"
"15:17:18,0672655","AdwereCleaner.exe","3984","CloseFile","C:\Users\user\Desktop\desktop.ini","SUCCESS",""
"15:17:18,0673545","AdwereCleaner.exe","3984","CreateFile","C:\Users\user\Desktop\desktop.ini","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:17:18,0673705","AdwereCleaner.exe","3984","LockFile","C:\Users\user\Desktop\desktop.ini","SUCCESS","Exclusive: False, Offset: 0, Length: 4.294.967.295, Fail Immediately: False"
"15:17:18,0673799","AdwereCleaner.exe","3984","QueryStandardInformationFile","C:\Users\user\Desktop\desktop.ini","SUCCESS","AllocationSize: 288, EndOfFile: 282, NumberOfLinks: 1, DeletePending: False, Directory: False"
"15:17:18,0673944","AdwereCleaner.exe","3984","ReadFile","C:\Users\user\Desktop\desktop.ini","SUCCESS","Offset: 0, Length: 282, Priority: Normal"
"15:17:18,0674119","AdwereCleaner.exe","3984","UnlockFileSingle","C:\Users\user\Desktop\desktop.ini","SUCCESS","Offset: 0, Length: 4.294.967.295"
"15:17:18,0674216","AdwereCleaner.exe","3984","CloseFile","C:\Users\user\Desktop\desktop.ini","SUCCESS",""
"15:17:18,0675052","AdwereCleaner.exe","3984","CreateFile","C:\Users\user\Desktop\desktop.ini","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:17:18,0675210","AdwereCleaner.exe","3984","LockFile","C:\Users\user\Desktop\desktop.ini","SUCCESS","Exclusive: False, Offset: 0, Length: 4.294.967.295, Fail Immediately: False"
